3724,Сосиски молочные,11.00,23.90,1.60,266
3725,Сосиски молочные Мясницкий ряд,11.00,28.00,,296
3726,Сосиски особые,11.80,24.70,,270
3727,Сосиски Рублёвские Альпийские белые с петрушкой,12.00,18.00,,210
3728,Сосиски русские,11.30,22.00,,243
3729,Сосиски свиные,9.50,34.30,,342
3730,Сосиски Щедрая Сибирь,12.00,16.00,5.00,212
3731,Соус Astoria горчичный,,20.00,,210
3732,Соус Astoria Карри с ананасом,,30.00,9.60,310
3733,Соус Barilla Basilico томатный,1.60,2.70,6.80,61
3734,Соус Dolmio томатный с грибами,1.60,0.20,7.10,38
3735,Соус Dolmio томатный традиционный,1.50,1.30,7.50,48
3736,Соус Kuhne Американский цезарь,2.80,21.50,4.70,241
3737,Соус Monini Glaze бальзамический,0.10,,37.80,159
3738,Соус Mutti томатный для пиццы,1.30,0.30,6.00,32
3739,Соус Sen Soy Yakisoba для обжарки лапши,3.40,0.10,15.60,77
3740,Соус Tabasco перечный Chipotle,1.20,0.50,9.50,47
3741,Соус Tabasco перечный зелёный,0.60,0.10,1.70,11
3742,Соус Tabasco перечный красный,1.00,0.60,1.60,16
3743,Соус Tabasco перечный с чесноком,1.50,0.80,4.80,32
3744,Соус айоли,2.00,86.50,0.80,791
3745,Соус апельсиновый,0.60,4.60,3.10,55
3746,Соус базиликовый,1.10,54.60,2.80,505
3747,Соус барбекю,0.60,0.70,39.40,166
3748,Соус барбекю Heinz,1.10,,28.60,119
3749,Соус барбекю McDonalds,0.20,0.30,11.00,48
3750,Соус белый основной,1.00,3.80,4.10,56
3751,Соус велюте,1.00,4.40,3.60,75
3752,Соус вустерский,1.00,0.10,18.50,78
3753,Соус гарум,3.40,,21.30,121
3754,Соус грибной,1.20,4.80,6.20,82
3755,Соус демиглас,1.00,3.00,5.00,51
3756,Соус для спагетти Heinz сливочно-томатный,1.90,4.00,6.30,69
3757,Соус для спагетти Heinz традиционный,1.20,3.60,5.80,61
3758,Соус зеленый,4.00,26.40,4.00,270
3759,Соус йогуртный Простоквашино 2.5%,4.90,2.50,7.30,71
3760,Соус карри,1.40,23.10,14.90,267
3761,Соус карри McDonalds,,,12.00,50
3762,Соус кетчуп McDonalds,,0.30,6.60,27
3763,Соус кимчи,6.10,1.10,15.10,94
3764,Соус кисло-сладкий,0.30,0.80,39.70,167
3765,Соус кисло-сладкий McDonalds,0.10,0.30,12.00,49
3766,Соус кисло-сладкий Sen Soy Премиум,1.00,,30.00,124
3767,Соус кисло-сладкий азиатский,2.00,6.00,25.00,143
3768,Соус кисло-сладкий с ананасом,0.30,0.20,21.20,89
3769,Соус клюквенный,0.20,1.00,42.20,180
3770,Соус коктейль,3.20,30.00,11.60,329
3771,Соус коричневый эспаньоль,0.70,9.10,3.30,98
3772,Соус Коровка из Кореновки Молонез,2.40,15.00,4.60,171
3773,Соус красный основной,1.10,6.20,2.00,48
3774,Соус луковый,1.30,6.10,4.80,75
3775,Соус майонез со сметаной,2.80,31.90,3.30,312
3776,Соус молочный,2.00,7.10,5.20,84
3777,Соус Моя семья к картофелю с зелёным луком,0.80,18.00,7.90,197
3778,Соус Моя семья к макаронам с сыром Чеддер,1.00,18.10,8.20,200
3779,Соус Моя семья к мясу три душистых перца,0.80,18.00,7.90,197
3780,Соус Моя семья к пельменям с чесноком и душистыми травами,0.80,18.00,7.90,197
3781,Соус Моя семья к рыбе с маринованными огурчиками,0.90,18.00,7.00,193
3782,Соус Моя семья к сосискам с горчичными семечками,0.80,18.00,8.90,201
3783,Соус наршараб,0.50,0.20,67.60,270
3784,Соус ореховый,23.40,37.50,10.50,473
3785,Соус Пад Тай,14.60,27.10,25.00,375
3786,Соус песто,5.00,45.00,6.00,454
3787,Соус ремулад,0.20,9.00,1.10,89
3788,Соус рисовый Мирин,0.20,0.20,52.20,258
3789,Соус рыбный,2.90,1.70,4.80,43
3790,Соус с хреном,0.70,4.20,0.10,27
3791,Соус сметанный,1.90,5.70,5.20,78
3792,Соус сметанный с шампиньонами,0.60,14.50,9.10,169
3793,Соус соевый Bragg Liquid Aminos,10.00,,,40
3794,Соус соевый Heinz,2.60,,43.00,183
3795,Соус соевый Kikkoman,10.30,,8.10,73
3796,Соус соевый Mivimex,6.30,,,25
3797,Соус соевый Стебель бамбука к Креветкам,9.10,2.10,13.00,52
3798,Соус соевый Стебель бамбука к Пельменям,6.60,1.20,12.00,48
3799,Соус соевый Стебель бамбука Классический,8.00,1.40,13.00,52
3800,Соус соевый Стебель бамбука Пикантный,8.40,2.10,13.00,52
3801,Соус соевый Стебель бамбука с Грибами,9.70,2.40,13.00,52
3802,Соус соевый Стебель бамбука с Перцем,9.00,2.00,13.00,52
3803,Соус соевый Стебель бамбука с Чесноком,8.20,1.70,13.00,52
3804,Соус соевый Стебель бамбука Японский,6.00,1.70,13.00,52
3805,Соус соевый Сэн Сой классический,3.50,,11.00,58
3806,Соус соевый Сэн Сой Премиум Терияки,4.80,,25.10,119
3807,Соус сырный Heinz,2.50,36.00,5.50,356
3808,Соус сырный McDonalds,0.60,9.00,1.40,89
3809,Соус тартар,0.90,46.00,7.00,464
3810,Соус терияки,5.90,,15.50,89
3811,Соус терияки Sen Soy сладкий для обжаривания,4.00,,31.00,140
3812,Соус томатный,1.70,7.80,4.50,80
3813,Соус томатный острый,2.50,,21.80,98
3814,Соус укропный,0.80,30.00,8.10,309
3815,Соус устричный,3.50,,21.30,121
3816,Соус хойсин,0.20,,8.10,30
3817,Соус черносмородиновый,0.40,,19.40,77
3818,Соус чесночный,1.60,32.20,9.10,335
3819,Соус чили,2.50,0.30,30.10,120
3820,Соус эбара,12.40,3.00,16.00,99
3821,Соус яблочный,0.30,0.10,19.00,77
3822,Сочник,10.10,8.80,40.50,274
3823,Соя,34.90,17.30,17.30,381
3824,Соя (ростки),13.10,6.70,9.60,141
3825,Соя (сухие семена),34.90,17.30,26.50,332
3826,Спагетти,10.40,1.10,71.50,344
3827,Спагетти Buitoni Spaghetti Lunghi,11.50,1.70,71.80,350
3828,Спагетти Myllyn Paras,10.40,1.10,71.50,344
3829,Спагетти из киноа цельнозерновые,5.40,1.80,76.80,359
3830,Спагетти Ширатаки,,,0.60,9
3831,Спагеттини,11.20,1.60,68.40,333
3832,Спаржа,1.90,0.10,3.10,20
3833,Спаржа Бондюэль зелёная целая,0.60,1.30,2.60,24
3834,Спаржа маринованная,1.80,0.20,1.50,15
3835,Спираль Myllyn Paras,10.40,1.10,71.50,344
3836,Спирт этиловый 96%,,,3.80,710
3837,Спрайт,0.10,,7.00,29
3838,Спред растительно-жировой Нежный,,40.00,,360
3839,Ставрида в масле,15.60,27.40,,309
3840,Ставрида в томатном соусе,14.80,2.30,7.30,110
3841,Ставрида жареная,20.30,10.50,3.70,190
3842,Ставрида отварная,20.60,5.60,,133
3843,Ставрида припущенная,19.60,4.80,,122
3844,Ставрида свежая,19.00,5.00,,119
3845,Ставрида холодного копчения,17.10,2.80,,94
3846,Стевия (Медовая трава),,,0.10,18
3847,Стевия в таблетках,,,68.00,272
3848,Стерлядь копченая,17.50,2.00,,88
3849,Стерлядь свежая,17.00,6.10,,122
3850,Страусиное мясо,21.70,1.20,,98
3851,Стрелолист обыкновенный (Болотник),5.30,0.30,20.20,99
3852,Субпродукты тушеные,24.00,8.00,,185
3853,Судак отварной,21.30,1.30,,97
3854,Судак припущенный,19.60,1.20,,89
3855,Судак свежий,19.20,0.70,,84
3856,Судак фаршированный,13.70,6.00,8.70,144
3857,Сузьма,2.80,3.20,4.20,80
3858,Сумах,10.00,9.00,28.00,239
3859,Суп 4 сезона из цветной капусты,0.10,0.10,8.40,38
3860,Суп 4 сезона щавелевый,1.70,0.10,11.70,52
3861,Суп Asian Fusion грибной с яйцом,31.00,12.00,34.00,368
3862,Суп Herbalife Томатный с базиликом,22.00,2.00,47.00,326
3863,Суп Hortex грибной с подберезовиками,2.70,0.30,8.20,52
3864,Суп Hortex зимний,2.10,0.30,3.50,32
3865,Суп Hortex из цветной капусты с картофелем и укропом,1.90,0.20,5.40,36
3866,Суп Hortex итальянский,1.80,0.30,4.10,32
3867,Суп Hortex осенний,2.50,0.30,3.70,34
3868,Суп Hortex президентский,1.30,0.20,3.40,25
3869,Суп Hortex рассольник,1.40,0.10,7.30,38
3870,Суп Hortex с шампиньонами,1.90,0.30,5.60,37
3871,Суп Hortex щавелевый,1.30,0.40,7.90,45
3872,Суп Yelli Итальянский с мелкой пастой,18.00,1.50,55.00,310
3873,Суп Yelli Масурдал из чечевицы,22.00,1.50,49.00,300
3874,Суп Yelli Семь бобов,20.00,1.50,50.00,290
3875,Суп Азиатский из фасоли,21.00,2.00,44.00,280
3876,Суп Бута рамен,3.60,4.10,6.10,76
3877,Суп гороховый,4.40,2.40,8.90,66
3878,Суп грибной,1.90,2.40,5.70,50
3879,Суп Гёдза мисо,3.40,4.90,6.50,83
3880,Суп Домашнее Бистро гороховый с копченостями,7.00,12.00,40.00,266
3881,Суп Домашнее Бистро грибной с белыми грибами,4.00,10.00,42.00,274
3882,Суп Домашнее Бистро куриный с вермишелью,7.00,8.00,40.00,260
3883,Суп Домашнее Бистро рассольник с говядиной,1.50,7.00,11.00,109
3884,Суп из зелёного горошка,3.20,1.20,11.20,56
3885,Суп из лука-порея с макаронами,1.40,1.10,6.60,39
3886,Суп из помидоров,1.30,1.80,1.90,28
3887,Суп из помидоров с макаронами,1.50,1.80,3.30,35
3888,Суп из помидоров с рисом,1.50,1.80,3.90,37
3889,Суп из сельдерея,1.60,1.80,4.50,37
3890,Суп из стручковой фасоли,2.20,0.60,8.90,43
3891,Суп из цветной капусты (общепит),1.60,0.50,4.90,28
3892,Суп из шпината с картофелем,2.20,0.90,6.60,40
3893,Суп Икинацу мисо,0.30,0.30,6.10,28
3894,Суп Исикари мисо,2.60,5.20,6.60,84
3895,Суп Итальянский с мелкой пастой,18.00,1.50,55.00,310
3896,Суп Каники мисо,2.00,2.80,6.30,59
3897,Суп картофельный,1.40,1.10,6.60,39
3898,Суп картофельный с крупой,1.30,1.20,9.50,54
3899,Суп картофельный с макаронными изделиями,1.30,1.00,8.40,48
3900,Суп Кимчи тиге,2.20,3.80,5.40,65
3901,Суп Леовит Худеем за неделю Тыквенный с миндалем,7.00,6.00,49.00,275
3902,Суп лимонный с рисом,1.40,2.20,8.70,58
3903,Суп луковый,1.40,2.70,4.00,44
3904,Суп Мангэцу куриму,5.00,4.00,11.00,101
3905,Суп Мисо сиру,2.10,1.20,11.70,66
3906,Суп молочный с макаронами,2.20,1.90,7.90,58
3907,Суп молочный с рисом,1.80,1.90,7.30,54
3908,Суп овощной,1.70,1.80,6.20,43
3909,Суп овощной с фасолью,1.60,2.10,5.20,46
3910,Суп перловый с грибами,1.60,1.20,6.40,43
3911,Суп пшенный с мясом,2.90,2.20,6.40,57
3912,Суп рисовый с мясом,0.70,1.10,5.20,34
3913,Суп с бобовыми,3.40,2.20,1.40,66
3914,Суп с рисом Asian Fusion грибной со шпинатом и яйцом,15.00,2.00,58.00,310
3915,Суп Самуй сиру,2.00,3.00,6.90,62
3916,Суп Суймоно,1.90,1.10,11.60,62
3917,Суп Сякэ тядзукэ,2.40,2.80,4.00,51
3918,Суп Темпура дзосуй,3.00,1.30,8.50,58
3919,Суп Тори рамэн,1.90,1.70,8.20,55
3920,Суп Турецкий с Булгуром,19.00,1.50,54.00,310
3921,Суп Удзура тамаго,2.60,1.10,7.30,50
3922,Суп фасолевый,4.00,1.80,10.00,62
3923,Суп фруктовый из яблок,0.10,0.10,11.80,42
3924,Суп Хакусай бекон куриму,2.50,4.10,7.10,76
3925,Суп харчо с мясом,3.10,4.50,5.50,75
3926,Суп Шаксфин,2.00,1.10,5.60,41
3927,Суп щавелевый,1.60,2.50,2.90,40
3928,Суп Эби тай сиро,4.70,2.40,11.20,85
3929,Суп Эби чили мисо,1.80,3.00,7.60,65
3930,Суп-лапша Asian Fusion из морепродуктов с креветками,10.00,17.00,62.00,440
3931,Суп-пюре Yelli из гороха с карри,21.00,2.00,50.00,310
3932,Суп-пюре из рисовой крупы,1.40,1.30,7.70,48
3933,Суп-пюре Леовит Худеем за неделю из помидоров по-Тоскански,6.50,5.00,45.00,250
3934,Суп-пюре Леовит Худеем за неделю куриный,7.50,28.00,42.00,452
3935,Супчик Heinz овощной с курочкой,13.00,11.00,61.00,393
3936,Сурими,15.20,0.90,6.80,99
3937,Суфле Бон Пари,4.20,,76.60,323
3938,Сухари диабетические,10.50,5.70,73.10,388
3939,Сухари к чаю,10.00,2.30,73.80,397
3940,Сухари панировочные,9.70,1.90,77.60,347
3941,Сухари панировочные Myllyn Paras,13.90,2.50,72.50,372
3942,Сухари с изюмом,8.40,4.90,78.50,395
3943,Сухари с сахаром,9.50,4.20,72.10,368
3944,Сухари с цукатами,9.70,3.50,80.30,384
3945,Сухари сливочные,9.70,9.10,72.90,414
3946,Сухарики из белого хлеба,11.20,1.40,72.20,331
3947,Сухарики ржаные,16.00,1.00,70.00,336
3948,Сухарики Хрусteam Багет сырное ассорти,10.50,15.70,66.00,445
3949,Сухарики Хрусteam копчёная колбаска,9.10,14.40,64.00,423
3950,Сухарики Хрусteam лесные грибы,9.00,14.30,66.00,428
3951,Сухарики Хрусteam салями,8.50,12.00,69.00,425
3952,Сухарики Хрусteam сметана,9.50,15.00,63.00,426
3953,Сухарики Хрусteam сыр,9.10,14.50,65.00,427
3954,Сухарики Хрусteam телятина на гриле,8.80,14.00,65.00,420
3955,Сухарики Хрусteam томат,9.00,14.30,65.00,426
3956,Суши Изуми-тай,8.40,1.60,15.20,108
3957,Суши Ика,8.40,1.20,16.00,108
3958,Суши Икура,13.60,5.50,15.60,161
3959,Суши Инари кунсэй,11.00,8.60,11.50,151
3960,Суши Инари магуро,10.70,9.30,11.30,172
3961,Суши Инари сякэ,9.60,10.00,11.30,173
3962,Суши Инари унаги,8.40,15.00,11.30,213
3963,Суши Инари хамачи,9.60,10.00,11.30,173
3964,Суши Инари хотатэ,6.90,8.10,11.80,147
3965,Суши Кани,8.40,0.80,15.20,101
3966,Суши Магуро,11.20,2.40,15.20,126
3967,Суши Супайсу кани,7.30,12.30,13.30,193
3968,Суши Супайсу магуро,9.30,13.30,13.30,209
3969,Суши Супайсу сякэ,8.00,14.60,13.30,216
3970,Суши Супайсу унаги,6.30,16.00,13.30,222
3971,Суши Супайсу хамачи,7.00,15.30,13.30,218
3972,Суши Супайсу хотатэ,4.00,12.70,14.00,183
3973,Суши Супайсу шиитакэ,3.60,16.00,14.60,216
3974,Суши Супайсу эби,7.30,12.30,13.60,193
3975,Суши Сякэ,9.20,3.60,15.20,129
3976,Суши Сякэ кунсей,10.40,5.60,15.20,152
3977,Суши Тако,4.00,1.20,15.20,87
3978,Суши Тамаго-яки,5.20,7.20,16.00,149
3979,Суши Тобико,12.80,4.00,15.60,149
3980,Суши Унаги,7.20,12.80,15.20,204
3981,Суши Хамачи,8.00,4.80,15.20,136
3982,Суши Хияши,5.00,3.60,15.60,114
3983,Суши Хотатэ,3.60,1.60,16.00,93
3984,Суши Эби,7.00,0.80,15.60,97
3985,Сушки маковые,11.30,4.40,70.50,372
3986,Сыворотка творожная,0.80,0.20,3.50,20
3987,Сыр Almette с белыми грибами,6.00,23.00,5.00,251
3988,Сыр Almette с зеленью,6.00,20.00,3.00,216
3989,Сыр Almette с йогуртом,7.00,15.00,5.00,183
3990,Сыр Almette с огурцами и зеленью,5.00,20.00,3.00,212
3991,Сыр Almette с хреном,6.00,20.00,4.00,220
3992,Сыр Almette с чесноком,6.00,20.00,3.00,216
3993,Сыр Almette сливочный,6.00,20.00,3.00,216
3994,Сыр Exquisa творожный с зеленью,6.70,22.00,3.00,237
3995,Сыр Exquisa творожный с лососем,6.70,21.50,3.50,235
3996,Сыр Fallini Rapesan тёртый,49.50,29.20,4.40,478
3997,Сыр Grill Akadia,17.00,19.00,3.00,245
3998,Сыр Hochland Bleu,15.00,39.00,1.00,415
3999,Сыр Hochland плавленый ассорти,10.00,27.00,5.00,303
4000,Сыр Hochland плавленый Маасдам ломтики,12.00,22.00,7.00,270
4001,Сыр Hochland плавленый с ветчиной ломтики,14.00,24.00,4.00,288
4002,Сыр Hochland плавленый с огурцами и укропом ломтики,15.00,21.00,5.00,269
4003,Сыр Hochland плавленый с салями и специями ломтики,13.00,24.00,4.00,284
4004,Сыр Hochland плавленый Сэндвич ломтики,14.00,23.00,4.00,279
4005,Сыр Hochland плавленый Чизбургер ломтики,14.00,23.00,4.00,279
4006,Сыр Hochland творожный с зеленью,6.00,20.00,2.00,212
4007,Сыр Hochland творожный сливочный,6.50,22.70,3.60,245
4008,Сыр Old Amsterdam,6.20,39.00,,407
4009,Сыр President Rondele козий,9.00,10.50,4.00,354
4010,Сыр President Rondele творожный,7.00,31.00,2.50,317
4011,Сыр President Rondele творожный с орехами,6.50,31.00,2.50,315
4012,Сыр President Rondele творожный с чесноком и травами,6.80,31.20,4.20,325
4013,Сыр President Мастер Бутерброда Лёгкий,16.50,8.50,9.50,185
4014,Сыр President Мастер Бутерброда Мааздам,13.50,17.50,6.00,240
4015,Сыр President Мастер Бутерброда Моцарелла,9.00,20.00,6.50,281
4016,Сыр President Пише Миньон,18.00,28.00,1.00,324
4017,Сыр Unagrande Dolce Рикотта с натуральным шоколадом,4.90,12.90,23.10,228
4018,Сыр Unagrande Кремчиз №1,8.50,24.50,,255
4019,Сыр Valio Polar 5%,34.00,5.00,,180
4020,Сыр Valio рассыпчатый творожный 2%,13.00,2.00,2.00,80
4021,Сыр Viola с ветчиной,11.00,28.00,2.00,305
4022,Сыр Viola с лисичками,11.00,28.00,2.00,305
4023,Сыр Viola с паприкой,11.00,28.00,2.00,305
4024,Сыр Viola с укропом и огурцом,11.00,28.00,2.00,305
4025,Сыр Viola сливочный,11.00,28.00,2.00,305
4026,Сыр Vitalat Рикотта,7.00,6.00,,97
4027,Сыр Абонданс,26.30,26.60,,350
4028,Сыр Адыгейский,18.50,14.00,,240
4029,Сыр Алтайский,26.00,26.50,3.50,356
4030,Сыр Альпийский,25.00,27.00,,353
4031,Сыр Амадеус,28.60,29.30,0.10,275
4032,Сыр Амбер,31.00,10.00,10.00,220
4033,Сыр Анари,11.00,15.00,2.00,195
4034,Сыр Аппенцеллер,24.70,31.70,2.00,403
4035,Сыр Арла Буко,8.50,17.00,3.00,200
4036,Сыр Арла Буко Баланс,8.50,17.00,3.00,200
4037,Сыр Арла Натура Лайт,29.00,16.00,1.00,260
4038,Сыр Арла Натура Моцарелла,26.00,21.70,1.00,303
4039,Сыр Арла Натура Сливочный,25.00,26.00,,340
4040,Сыр Асьяго,10.90,8.10,1.20,122
4041,Сыр Атлет,30.00,19.00,,290
4042,Сыр Бавария Блю,13.50,43.80,0.50,450
4043,Сыр Бийский,24.20,29.90,,371
4044,Сыр Бонгрейн Фол Эпи,28.80,16.00,1.80,267
4045,Сыр Бонфесто Моцарелла Пицца,18.40,20.30,,256
4046,Сыр Бонфесто Рикотта Лайт мягкий,11.30,10.00,2.50,145
4047,Сыр Бофор,26.30,26.60,,350
4048,Сыр Брест-Литовск лёгкий 35%,31.20,18.20,,289
4049,Сыр Бри,21.00,23.00,,291
4050,Сыр брынза (из коровьего молока),17.90,20.10,,260
4051,Сыр брынза (из овечьего молока),14.60,25.50,,298
4052,Сыр Брынза Сербская,11.90,15.50,2.60,208
4053,Сыр Бурата,,35.00,,330
4054,Сыр Вырусский,29.00,15.00,,258
4055,Сыр Гальбани Моцарелла,17.50,13.50,1.00,196
4056,Сыр Гауда,25.00,27.00,2.00,356
4057,Сыр Гермелин,20.00,25.00,1.00,303
4058,Сыр Голландский,26.00,26.80,,352
4059,Сыр Горгонзола,19.00,26.00,,330
4060,Сыр Горный,29.30,29.70,1.00,400
4061,Сыр Грана Падано,33.00,28.00,,384
4062,Сыр Грация 20%,30.00,9.00,,209
4063,Сыр Грюйер,27.00,31.00,,396
4064,Сыр Данбо,25.00,26.00,1.00,340
4065,Сыр Датский,25.00,24.30,,330
4066,Сыр Деревенский,10.30,5.30,3.00,103
4067,Сыр Джугас,33.00,25.00,1.70,364
4068,Сыр Домашний,12.70,5.00,4.00,113
4069,Сыр Дор Блю,21.00,30.00,,354
4070,Сыр Дор Блю a la creme,7.00,25.00,3.00,265
4071,Сыр Дорогобужский,20.00,28.00,,332
4072,Сыр зеленый,26.00,26.50,3.50,356
4073,Сыр Ичалки Диетический 27%,12.20,12.70,,164
4074,Сыр Каждый день Рикотта,9.00,10.70,1.00,148
4075,Сыр Камамбер,21.00,23.00,,291
4076,Сыр Камбоцола,13.50,43.80,0.50,427
4077,Сыр Кантали,26.70,14.10,,234
4078,Сыр Карат Violette Cream cheese сливочный,7.70,26.40,2.90,260
4079,Сыр Карат Violette творожный сливочный,8.90,27.80,3.00,298
4080,Сыр Карат Волна плавленый,15.10,23.10,1.90,276
4081,Сыр Карат Дружба плавленый,15.00,24.20,2.50,287
4082,Сыр Карат кисломолочный плавленый,14.10,18.00,3.70,233
4083,Сыр Карат Орбита плавленый,24.70,8.00,,171
4084,Сыр Карат с грибами для супа плавленый,15.90,25.90,1.90,304
4085,Сыр Карат с луком для супа плавленый,16.40,28.60,,323
4086,Сыр Карат шоколадный плавленый,11.60,18.50,25.80,311
4087,Сыр Карат Янтарь плавленый,12.00,26.40,3.10,297
4088,Сыр Кастелло Бри,19.00,24.00,1.00,296
4089,Сыр Кастелло Данаблю,19.70,28.60,0.70,339
4090,Сыр Качокавалло,22.60,13.10,,209
4091,Сыр Кисломолочный,31.00,0.70,0.30,133
4092,Сыр Козий,21.30,21.70,0.70,290
4093,Сыр колбасный копчёный,23.00,19.00,,271
4094,Сыр Комте,28.40,32.00,,407
4095,Сыр Копчёный,27.70,25.30,7.30,380
4096,Сыр Костромской,25.20,26.30,,345
4097,Сыр Курт,25.00,16.00,2.70,260
4098,Сыр Ламбер,23.70,30.50,,377
4099,Сыр Ламбер сливочный,23.70,32.50,,395
4100,Сыр Ламбер Тильзитер,24.00,25.00,,339
4101,Сыр Ларец с пажитником,23.80,30.30,,376
4102,Сыр Латвийский,23.30,24.10,,316
4103,Сыр Ливаро,20.00,29.00,,340
4104,Сыр Лимбургер,20.10,27.30,0.10,327
4105,Сыр Литовский,27.90,14.70,,250
4106,Сыр Луговая свежесть Легкий 20%,29.00,9.00,,200
4107,Сыр Маасдам,23.50,26.00,,350
4108,Сыр Манчего,24.00,32.00,2.60,395
4109,Сыр Маскарпоне,4.80,41.50,4.80,412
4110,Сыр Мексиканский,24.70,19.40,3.40,282
4111,Сыр Мондзеер,22.00,20.30,6.70,280
4112,Сыр Московский,26.00,26.50,3.50,356
4113,Сыр Моцарелла,18.00,24.00,,240
4114,Сыр Мраморный,24.80,25.20,,326
4115,Сыр Мюнстер,24.70,17.60,3.50,274
4116,Сыр Ночерино,20.00,28.00,,332
4117,Сыр Ольтермани 17%,29.00,17.00,,270
4118,Сыр Ольтермани 29%,25.00,29.00,,360
4119,Сыр Ольтермани 55%,23.00,34.00,,400
4120,Сыр Ольтермани 9%,31.00,9.00,,210
4121,Сыр Осетинский,26.00,26.50,3.50,356
4122,Сыр Паладин Моцарелла,19.00,20.00,,255
4123,Сыр Панир,12.80,15.70,21.00,274
4124,Сыр Пармезан,33.00,28.00,,392
4125,Сыр Пекорино,25.50,33.00,,419
4126,Сыр Перлини копченый,17.70,18.00,,233
4127,Сыр Песто зелёный,23.00,32.00,,380
4128,Сыр плавленый,16.80,11.20,23.80,257
4129,Сыр плавленый шоколадный,11.60,18.50,25.80,311
4130,Сыр Полесский,23.00,14.30,,221
4131,Сыр Пошехонский,26.00,26.50,,350
4132,Сыр Прибалтийский,24.60,25.20,,332
4133,Сыр Раклет,22.70,28.00,1.00,357
4134,Сыр Реблошон,19.70,25.60,2.30,327
4135,Сыр Рикотта,11.00,13.00,3.00,174
4136,Сыр Ровеньки Диетический 20%,32.00,9.00,,209
4137,Сыр Рокамадур,21.30,21.70,0.70,290
4138,Сыр Рокишкио,32.00,25.00,,366
4139,Сыр Рокфор,20.00,28.00,,337
4140,Сыр Российский,24.10,29.50,0.30,363
4141,Сыр Ружетт,35.00,15.00,0.50,377
4142,Сыр с белой плесенью,21.30,21.70,,290
4143,Сыр с голубой плесенью,17.60,31.00,1.80,363
4144,Сыр с красной плесенью,20.00,29.00,,340
4145,Сыр с плесенью,20.00,29.00,,340
4146,Сыр Салер,26.30,26.60,,350
4147,Сыр Сбринц,30.00,33.00,,429
4148,Сыр Сваля 45% в нарезке,26.50,25.20,,339
4149,Сыр Сиртаки рассольный Classic,10.00,17.00,8.00,225
4150,Сыр Сметанковый,21.00,27.50,,332
4151,Сыр Снофриск козий натуральный,6.00,25.00,,257
4152,Сыр Степной,24.00,26.30,1.70,350
4153,Сыр Стилтон,21.40,28.70,2.30,353
4154,Сыр Сулугуни,20.00,24.00,,290
4155,Сыр Сыробогатов лёгкий 25%,33.00,13.00,,254
4156,Сыр сычужный,22.00,23.40,,305
4157,Сыр Творожный ломтик с прованскими травами,12.70,30.00,1.40,327
4158,Сыр Тильзитер,27.80,25.00,0.10,334
4159,Сыр Тофу,8.10,4.20,0.60,73
4160,Сыр Тофу Bon Soya с укропом и петрушкой,20.00,10.00,1.00,172
4161,Сыр Тофу Боб и Соя по-русски,9.00,5.00,3.00,93
4162,Сыр Тофу Житное Подворье с укропом и чесноком,7.00,2.30,1.00,55
4163,Сыр Тысяча Озёр лёгкий 15%,31.00,15.00,,268
4164,Сыр Угличский,25.80,26.30,,347
4165,Сыр Фавита,14.00,12.00,3.00,176
4166,Сыр Фермерский,18.50,14.10,1.50,207
4167,Сыр Фета,17.00,24.00,,290
4168,Сыр Филадельфия,5.40,24.00,3.20,253
4169,Сыр Фонтина,25.60,31.10,1.60,389
4170,Сыр Холлендер,28.00,17.00,0.10,265
4171,Сыр Чанах,19.50,22.00,,285
4172,Сыр Чеддер,23.00,32.00,,392
4173,Сыр Чечил,19.50,22.80,1.90,313
4174,Сыр Чечил рассольный копчёный,19.50,26.00,2.20,320
4175,Сыр Швейцарский,24.90,31.80,,396
4176,Сыр Эдам,24.00,26.00,,330
4177,Сыр Эдам копчёный,24.80,25.00,,334
4178,Сыр Эмменталь,28.80,29.70,0.10,380
4179,Сыр Эстонский,26.00,26.50,3.50,356
4180,Сыр Янтарный плавленый,7.00,27.30,4.00,289
4181,Сыр Ярлсберг,28.00,28.00,,364
4182,Сыр Ярлсберг Лайт,31.00,16.00,,268
4183,Сыр Ярославский,26.20,26.60,,350
4184,Сырник творожный,18.60,3.60,18.20,183
4185,Сырный продукт Hochland Фетакса плавленый,8.00,25.00,1.00,261
4186,Сырный продукт Парижская буренка,7.20,22.00,2.00,232
4187,Сыроежки свежие,1.70,0.70,1.50,15
4188,Сырок Б.Ю.Александров 5% в тёмном шоколаде,13.50,12.90,29.00,286
4189,Сырок Б.Ю.Александров в молочном шоколаде,8.40,28.20,30.70,410
4190,Сырок Б.Ю.Александров в тёмном шоколаде,8.60,30.80,27.00,419
4191,Сырок Б.Ю.Александров с ванилью,2.80,6.50,10.50,242
4192,Сырок глазированный,8.50,27.80,32.00,407
4193,Сырок глазированный Картошка,7.00,23.40,47.60,417
4194,Сырок глазированный с начинкой,9.50,21.30,36.00,374
4195,Сырцееды сыр копчёный классический,46.40,24.00,,413
4196,Сырцееды сыр копчёный со вкусом томата,46.40,24.00,,413
4197,Сырцееды сыр копчёный со вкусом чеснока и укропа,46.40,24.00,,413
4198,Сэндвич Ай-Твистер Чиз,9.70,13.70,23.30,256
4199,Сэндвич Биг Брекфаст Ролл,27.00,36.00,54.00,655
4200,Сэндвич Биг Кинг,8.50,13.10,14.90,212
4201,Сэндвич Биг Мак,27.00,26.00,41.00,510
